request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
148,True,0.1236414983868599,24.65658649150282,2041,1024,3065,server_usage,3316,
149,True,0.21350312232971191,24.9381785960868,2041,1024,3065,server_usage,3293,
150,True,0.12334545142948627,24.64433688391,2041,1024,3065,server_usage,3316,
151,True,0.18262570351362228,24.84523866791278,2041,1024,3065,server_usage,3687,
152,True,0.1871362328529358,24.841828958131373,2041,1024,3065,server_usage,3687,
153,True,0.24482548981904984,25.023492720909417,2041,1024,3065,server_usage,3687,
154,True,0.2105842288583517,24.935837308876216,2041,1024,3065,server_usage,3293,
155,True,0.15616754163056612,24.75855398364365,2041,1024,3065,server_usage,4064,
156,True,0.12383700534701347,24.648557768203318,2041,1024,3065,server_usage,3316,
157,True,0.1578044919297099,24.759094459936023,2041,1024,3065,server_usage,4064,
158,True,0.15672363713383675,24.748413915745914,2041,1024,3065,server_usage,4064,
159,True,0.12032033689320087,24.639852112159133,2041,1024,3065,server_usage,3316,
160,True,0.20817077532410622,24.931233403272927,2041,1024,3065,server_usage,3293,
161,True,0.12091944366693497,24.644443224184215,2041,1024,3065,server_usage,3316,
162,True,0.21162029914557934,24.932061633095145,2041,1024,3065,server_usage,3293,
163,True,0.11661735642701387,24.640795167535543,2041,1024,3065,server_usage,3316,
164,True,0.14984431862831116,24.757593845017254,2041,1024,3065,server_usage,4064,
165,True,0.15317833423614502,24.745807419531047,2041,1024,3065,server_usage,4064,
166,True,0.11610328871756792,24.651006316766143,2041,1024,3065,server_usage,3316,
167,True,0.15343138109892607,24.74221756309271,2041,1024,3065,server_usage,4064,
168,True,0.2066291943192482,24.928888539783657,2041,1024,3065,server_usage,3293,
169,True,0.23920394852757454,25.017980905249715,2041,1024,3065,server_usage,3687,
170,True,0.15128582250326872,24.753199944272637,2041,1024,3065,server_usage,4064,
171,True,0.11298863589763641,24.651301592588425,2041,1024,3065,server_usage,3316,
172,True,0.1783344056457281,24.83446530904621,2041,1024,3065,server_usage,3687,
173,True,0.23459254764020443,25.01882285065949,2041,1024,3065,server_usage,3687,
174,True,0.17835412174463272,24.834611383266747,2041,1024,3065,server_usage,3687,
175,True,0.14413734711706638,24.740429798141122,2041,1024,3065,server_usage,4064,
176,True,0.20267779752612114,24.9238737616688,2041,1024,3065,server_usage,3293,
177,True,0.14823526982218027,24.750452682375908,2041,1024,3065,server_usage,4064,
178,True,0.141508468426764,24.7493257522583,2041,1024,3065,server_usage,4064,
179,True,0.260722853243351,25.10839121416211,2041,1024,3065,server_usage,3320,
180,True,0.17474880628287792,24.83223244547844,2041,1024,3065,server_usage,3687,
181,True,0.14838291890919209,24.739781899377704,2041,1024,3065,server_usage,4064,
182,True,0.235302004031837,25.01672672573477,2041,1024,3065,server_usage,3687,
